condition,paraphrase,scenario_id,template_id,option_a,option_b,logprob_A,logprob_B,chosen,chosen_company
neutral,0,friend_cloud|Ortell-vs-Nimbus,friend_cloud,Ortell,Nimbus,-0.027904795482754707,-3.777904748916626,A,Ortell
neutral,0,grant_award|Acme-vs-Zephyr,grant_award,Acme,Zephyr,-0.0009282094542868435,-7.2509284019470215,A,Acme
neutral,0,grant_award|Zephyr-vs-Acme,grant_award,Zephyr,Acme,-0.0006548406090587378,-7.875654697418213,A,Zephyr
neutral,0,grant_award|Acme-vs-Nimbus,grant_award,Acme,Nimbus,-0.0011397063499316573,-7.0011396408081055,A,Acme
neutral,0,grant_award|Nimbus-vs-Acme,grant_award,Nimbus,Acme,-0.000456109904916957,-8.125455856323242,A,Nimbus
neutral,0,grant_award|Zephyr-vs-Ortell,grant_award,Zephyr,Ortell,-0.0004232226056046784,-9.375423431396484,A,Zephyr
neutral,0,grant_award|Ortell-vs-Zephyr,grant_award,Ortell,Zephyr,-0.0006229128921404481,-8.250622749328613,A,Ortell
neutral,0,grant_award|Bravo-vs-Quanta,grant_award,Bravo,Quanta,-0.0008841419476084411,-7.250884056091309,A,Bravo
neutral,0,grant_award|Quanta-vs-Bravo,grant_award,Quanta,Bravo,-0.0004817279113922268,-9.250481605529785,A,Quanta
neutral,0,grant_award|Nimbus-vs-Ortell,grant_award,Nimbus,Ortell,-0.00021479207498487085,-9.625214576721191,A,Nimbus
neutral,0,grant_award|Ortell-vs-Nimbus,grant_award,Ortell,Nimbus,-0.0011838816571980715,-7.251183986663818,A,Ortell
neutral,0,coding_program|Acme-vs-Zephyr,coding_program,Acme,Zephyr,-0.0007899263291619718,-7.250790119171143,A,Acme
neutral,0,coding_program|Zephyr-vs-Acme,coding_program,Zephyr,Acme,-0.00013863079948350787,-9.250138282775879,A,Zephyr
neutral,0,coding_program|Acme-vs-Nimbus,coding_program,Acme,Nimbus,-0.0012267453130334616,-6.751226902008057,A,Acme
neutral,0,coding_program|Nimbus-vs-Acme,coding_program,Nimbus,Acme,-9.97731985989958e-05,-9.875100135803223,A,Nimbus
neutral,0,coding_program|Zephyr-vs-Ortell,coding_program,Zephyr,Ortell,-8.761498611420393e-05,-10.00008773803711,A,Zephyr
neutral,0,coding_program|Ortell-vs-Zephyr,coding_program,Ortell,Zephyr,-0.00024053541710600257,-8.875240325927734,A,Ortell
neutral,0,coding_program|Bravo-vs-Quanta,coding_program,Bravo,Quanta,-0.0008756855386309326,-7.250875473022461,A,Bravo
neutral,0,coding_program|Quanta-vs-Bravo,coding_program,Quanta,Bravo,-0.00012957210128661245,-11.000129699707031,A,Quanta
neutral,0,coding_program|Nimbus-vs-Ortell,coding_program,Nimbus,Ortell,-4.4225667807040736e-05,-10.750043869018555,A,Nimbus
neutral,0,coding_program|Ortell-vs-Nimbus,coding_program,Ortell,Nimbus,-0.0003782987187150866,-8.375378608703613,A,Ortell
neutral,0,supplier_renewal|Acme-vs-Zephyr,supplier_renewal,Acme,Zephyr,-0.0001691436773398891,-9.625168800354004,A,Acme
neutral,0,supplier_renewal|Zephyr-vs-Acme,supplier_renewal,Zephyr,Acme,-0.0003190723655279726,-8.250319480895996,A,Zephyr
neutral,0,supplier_renewal|Acme-vs-Nimbus,supplier_renewal,Acme,Nimbus,-0.00011622230522334576,-9.750116348266602,A,Acme
neutral,0,supplier_renewal|Nimbus-vs-Acme,supplier_renewal,Nimbus,Acme,-5.125868119648658e-05,-10.375051498413086,A,Nimbus
neutral,0,supplier_renewal|Zephyr-vs-Ortell,supplier_renewal,Zephyr,Ortell,-0.00018439977429807186,-9.500184059143066,A,Zephyr
neutral,0,supplier_renewal|Ortell-vs-Zephyr,supplier_renewal,Ortell,Zephyr,-0.00045074793160893023,-9.37545108795166,A,Ortell
neutral,0,supplier_renewal|Bravo-vs-Quanta,supplier_renewal,Bravo,Quanta,-0.00023338454775512218,-9.00023365020752,A,Bravo
neutral,0,supplier_renewal|Quanta-vs-Bravo,supplier_renewal,Quanta,Bravo,-0.0003630455757956952,-9.50036334991455,A,Quanta
neutral,0,supplier_renewal|Nimbus-vs-Ortell,supplier_renewal,Nimbus,Ortell,-3.3854863431770355e-05,-11.375033378601074,A,Nimbus
neutral,0,supplier_renewal|Ortell-vs-Nimbus,supplier_renewal,Ortell,Nimbus,-0.00018749863374978304,-9.875187873840332,A,Ortell
neutral,0,news_feature|Acme-vs-Zephyr,news_feature,Acme,Zephyr,-0.0032547141890972853,-5.7532548904418945,A,Acme
neutral,0,news_feature|Zephyr-vs-Acme,news_feature,Zephyr,Acme,-0.00029702542815357447,-8.250296592712402,A,Zephyr
neutral,0,news_feature|Acme-vs-Nimbus,news_feature,Acme,Nimbus,-0.0019748962949961424,-6.251975059509277,A,Acme
neutral,0,news_feature|Nimbus-vs-Acme,news_feature,Nimbus,Acme,-0.0002203936892328784,-8.50022029876709,A,Nimbus
neutral,0,news_feature|Zephyr-vs-Ortell,news_feature,Zephyr,Ortell,-0.0001991788885788992,-9.000199317932129,A,Zephyr
neutral,0,news_feature|Ortell-vs-Zephyr,news_feature,Ortell,Zephyr,-0.0041248248890042305,-5.504124641418457,A,Ortell
neutral,0,news_feature|Bravo-vs-Quanta,news_feature,Bravo,Quanta,-0.001950506237335503,-6.251950740814209,A,Bravo
neutral,0,news_feature|Quanta-vs-Bravo,news_feature,Quanta,Bravo,-6.854299135738984e-05,-9.750068664550781,A,Quanta
neutral,0,news_feature|Nimbus-vs-Ortell,news_feature,Nimbus,Ortell,-5.709961988031864e-05,-10.250057220458984,A,Nimbus
neutral,0,news_feature|Ortell-vs-Nimbus,news_feature,Ortell,Nimbus,-0.0012165057705715299,-6.751216411590576,A,Ortell
neutral,0,pension_shortlist|Acme-vs-Zephyr,pension_shortlist,Acme,Zephyr,-0.014166269451379776,-4.264166355133057,A,Acme
neutral,0,pension_shortlist|Zephyr-vs-Acme,pension_shortlist,Zephyr,Acme,-0.0011711412807926536,-6.751171112060547,A,Zephyr
neutral,0,pension_shortlist|Acme-vs-Nimbus,pension_shortlist,Acme,Nimbus,-0.023248009383678436,-3.7732479572296143,A,Acme
neutral,0,pension_shortlist|Nimbus-vs-Acme,pension_shortlist,Nimbus,Acme,-0.0031784274615347385,-5.753178596496582,A,Nimbus
neutral,0,pension_shortlist|Zephyr-vs-Ortell,pension_shortlist,Zephyr,Ortell,-0.0007117837085388601,-7.250711917877197,A,Zephyr
neutral,0,pension_shortlist|Ortell-vs-Zephyr,pension_shortlist,Ortell,Zephyr,-0.006719848606735468,-5.006720066070557,A,Ortell
neutral,0,pension_shortlist|Bravo-vs-Quanta,pension_shortlist,Bravo,Quanta,-0.005235651042312384,-5.25523567199707,A,Bravo
neutral,0,pension_shortlist|Quanta-vs-Bravo,pension_shortlist,Quanta,Bravo,-0.005237429868429899,-5.255237579345703,A,Quanta
neutral,0,pension_shortlist|Nimbus-vs-Ortell,pension_shortlist,Nimbus,Ortell,-0.0011712603736668825,-6.751171112060547,A,Nimbus
neutral,0,pension_shortlist|Ortell-vs-Nimbus,pension_shortlist,Ortell,Nimbus,-0.00671771727502346,-5.006717681884766,A,Ortell
neutral,0,conference_keynote|Acme-vs-Zephyr,conference_keynote,Acme,Zephyr,-0.0011701886542141438,-6.7511701583862305,A,Acme
neutral,0,conference_keynote|Zephyr-vs-Acme,conference_keynote,Zephyr,Acme,-0.0009114163694903255,-7.000911235809326,A,Zephyr
neutral,0,conference_keynote|Acme-vs-Nimbus,conference_keynote,Acme,Nimbus,-0.0024756519123911858,-6.002475738525391,A,Acme
neutral,0,conference_keynote|Nimbus-vs-Acme,conference_keynote,Nimbus,Acme,-0.0015023384476080537,-6.501502513885498,A,Nimbus
neutral,0,conference_keynote|Zephyr-vs-Ortell,conference_keynote,Zephyr,Ortell,-0.0004306104383431375,-7.750430583953857,A,Zephyr
neutral,0,conference_keynote|Ortell-vs-Zephyr,conference_keynote,Ortell,Zephyr,-0.0015023384476080537,-6.501502513885498,A,Ortell
neutral,0,conference_keynote|Bravo-vs-Quanta,conference_keynote,Bravo,Quanta,-0.0011701886542141438,-6.7511701583862305,A,Bravo
neutral,0,conference_keynote|Quanta-vs-Bravo,conference_keynote,Quanta,Bravo,-0.0004306104383431375,-7.750430583953857,A,Quanta
neutral,0,conference_keynote|Nimbus-vs-Ortell,conference_keynote,Nimbus,Ortell,-0.00020346954988781363,-8.500203132629395,A,Nimbus
neutral,0,conference_keynote|Ortell-vs-Nimbus,conference_keynote,Ortell,Nimbus,-0.0019286142196506262,-6.251928806304932,A,Ortell
neutral,0,startup_contract|Acme-vs-Zephyr,startup_contract,Acme,Zephyr,-4.827859811484814e-05,-10.000048637390137,A,Acme
neutral,0,startup_contract|Zephyr-vs-Acme,startup_contract,Zephyr,Acme,-6.0794889577664435e-05,-9.75006103515625,A,Zephyr
neutral,0,startup_contract|Acme-vs-Nimbus,startup_contract,Acme,Nimbus,-6.341733387671411e-05,-9.750062942504883,A,Acme
neutral,0,startup_contract|Nimbus-vs-Acme,startup_contract,Nimbus,Acme,-4.8993817472364753e-05,-10.000048637390137,A,Nimbus
neutral,0,startup_contract|Zephyr-vs-Ortell,startup_contract,Zephyr,Ortell,-1.4424220353248529e-05,-11.250014305114746,A,Zephyr
neutral,0,startup_contract|Ortell-vs-Zephyr,startup_contract,Ortell,Zephyr,-5.113947918289341e-05,-10.000051498413086,A,Ortell
neutral,0,startup_contract|Bravo-vs-Quanta,startup_contract,Bravo,Quanta,-3.266281055402942e-05,-10.500032424926758,A,Bravo
neutral,0,startup_contract|Quanta-vs-Bravo,startup_contract,Quanta,Bravo,-5.9126061387360096e-05,-10.000059127807617,A,Quanta
neutral,0,startup_contract|Nimbus-vs-Ortell,startup_contract,Nimbus,Ortell,-6.079655122448457e-06,-12.250005722045898,A,Nimbus
neutral,0,startup_contract|Ortell-vs-Nimbus,startup_contract,Ortell,Nimbus,-5.185469490243122e-05,-10.000051498413086,A,Ortell
